fia_code;common_name;plants_code;trait;value
591;American holly;ILOP;Foliage Porosity Winter;Dense
591;American holly;ILOP;Foliage Texture;Coarse
591;American holly;ILOP;Fruit/Seed Color;Red
591;American holly;ILOP;Fruit/Seed Conspicuous;Yes
591;American holly;ILOP;Growth Form;Single Stem
591;American holly;ILOP;Growth Rate;Slow
591;American holly;ILOP;Height at 20 Years, Maximum (feet);20
591;American holly;ILOP;Height, Mature (feet);40.0
591;American holly;ILOP;Known Allelopath;No
591;American holly;ILOP;Leaf Retention;Yes
591;American holly;ILOP;Lifespan;Moderate
591;American holly;ILOP;Low Growing Grass;No
591;American holly;ILOP;Nitrogen Fixation;None
591;American holly;ILOP;Resprout Ability;Yes
591;American holly;ILOP;Shape and Orientation;Erect
591;American holly;ILOP;Toxicity;None
591;American holly;ILOP;Adapted to Coarse Textured Soils;Yes
591;American holly;ILOP;Adapted to Fine Textured Soils;No
591;American holly;ILOP;Adapted to Medium Textured Soils;Yes
591;American holly;ILOP;Anaerobic Tolerance;Low
591;American holly;ILOP;CaCO3 Tolerance;Low
591;American holly;ILOP;Cold Stratification Required;Yes
591;American holly;ILOP;Drought Tolerance;Medium
591;American holly;ILOP;Fertility Requirement;Medium
591;American holly;ILOP;Fire Tolerance;Low
591;American holly;ILOP;Frost Free Days, Minimum;140
591;American holly;ILOP;Hedge Tolerance;Medium
591;American holly;ILOP;Moisture Use;Medium
591;American holly;ILOP;pH, Maximum;7.0
591;American holly;ILOP;pH, Minimum;4.5
591;American holly;ILOP;Planting Density per Acre, Maximum;800
591;American holly;ILOP;Planting Density per Acre, Minimum;300
591;American holly;ILOP;Precipitation, Maximum;80
591;American holly;ILOP;Precipitation, Minimum;40
591;American holly;ILOP;Root Depth, Minimum (inches);30
591;American holly;ILOP;Salinity Tolerance;Medium
591;American holly;ILOP;Shade Tolerance;Tolerant
591;American holly;ILOP;Temperature, Minimum (°F);-20
591;American holly;ILOP;Bloom Period;Mid Spring
591;American holly;ILOP;Commercial Availability;Routinely Available
591;American holly;ILOP;Fruit/Seed Abundance;Low
591;American holly;ILOP;Fruit/Seed Period Begin;Summer
591;American holly;ILOP;Fruit/Seed Period End;Fall
591;American holly;ILOP;Fruit/Seed Persistence;Yes
591;American holly;ILOP;Propagated by Bare Root;Yes
591;American holly;ILOP;Propagated by Bulb;No
591;American holly;ILOP;Propagated by Container;Yes
591;American holly;ILOP;Propagated by Corm;No
591;American holly;ILOP;Propagated by Cuttings;Yes
591;American holly;ILOP;Propagated by Seed;Yes
591;American holly;ILOP;Propagated by Sod;No
591;American holly;ILOP;Propagated by Sprigs;No
591;American holly;ILOP;Propagated by Tubers;No
591;American holly;ILOP;Seed per Pound;28430
591;American holly;ILOP;Seed Spread Rate;Slow
591;American holly;ILOP;Seedling Vigor;Low
591;American holly;ILOP;Small Grain;No
591;American holly;ILOP;Vegetative Spread Rate;None
591;American holly;ILOP;Berry/Nut/Seed Product;Yes
591;American holly;ILOP;Christmas Tree Product;Yes
591;American holly;ILOP;Fodder Product;No
591;American holly;ILOP;Fuelwood Product;Medium
591;American holly;ILOP;Lumber Product;No
591;American holly;ILOP;Naval Store Product;No
591;American holly;ILOP;Nursery Stock Product;Yes
591;American holly;ILOP;Palatable Browse Animal;Low
591;American holly;ILOP;Palatable Graze Animal;Low
591;American holly;ILOP;Palatable Human;No
591;American holly;ILOP;Post Product;No
591;American holly;ILOP;Protein Potential;Low
591;American holly;ILOP;Pulpwood Product;Yes
591;American holly;ILOP;Veneer Product;Yes
7460;mate;ILPA3;NA;NA
7462;gongolin;ILSI;NA;NA
7463;Sintenis' holly;ILSI2;NA;NA
7465;Urban's holly;ILUR;NA;NA
7469;yaupon;ILVO;Active Growth Period;Spring and Summer
7469;yaupon;ILVO;Bloat;None
7469;yaupon;ILVO;C:N Ratio;High
7469;yaupon;ILVO;Coppice Potential;Yes
7469;yaupon;ILVO;Fall Conspicuous;Yes
7469;yaupon;ILVO;Fire Resistant;No
7469;yaupon;ILVO;Flower Color;White
7469;yaupon;ILVO;Flower Conspicuous;No
7469;yaupon;ILVO;Foliage Color;Green
7469;yaupon;ILVO;Foliage Porosity Summer;Moderate
7469;yaupon;ILVO;Foliage Porosity Winter;Moderate
7469;yaupon;ILVO;Foliage Texture;Coarse
7469;yaupon;ILVO;Fruit/Seed Color;Red
7469;yaupon;ILVO;Fruit/Seed Conspicuous;Yes
7469;yaupon;ILVO;Growth Form;Multiple Stem
7469;yaupon;ILVO;Growth Rate;Slow
7469;yaupon;ILVO;Height at 20 Years, Maximum (feet);20
7469;yaupon;ILVO;Height, Mature (feet);25.0
7469;yaupon;ILVO;Known Allelopath;No
7469;yaupon;ILVO;Leaf Retention;Yes
7469;yaupon;ILVO;Lifespan;Long
7469;yaupon;ILVO;Low Growing Grass;No
7469;yaupon;ILVO;Nitrogen Fixation;None
7469;yaupon;ILVO;Resprout Ability;Yes
7469;yaupon;ILVO;Shape and Orientation;Erect
7469;yaupon;ILVO;Toxicity;None
7469;yaupon;ILVO;Adapted to Coarse Textured Soils;Yes
7469;yaupon;ILVO;Adapted to Fine Textured Soils;No
7469;yaupon;ILVO;Adapted to Medium Textured Soils;Yes
7469;yaupon;ILVO;Anaerobic Tolerance;None
7469;yaupon;ILVO;CaCO3 Tolerance;Low
7469;yaupon;ILVO;Cold Stratification Required;Yes
7469;yaupon;ILVO;Drought Tolerance;High
7469;yaupon;ILVO;Fertility Requirement;Low
7469;yaupon;ILVO;Fire Tolerance;Low
7469;yaupon;ILVO;Frost Free Days, Minimum;200
7469;yaupon;ILVO;Hedge Tolerance;Low
7469;yaupon;ILVO;Moisture Use;Low
7469;yaupon;ILVO;pH, Maximum;7.0
7469;yaupon;ILVO;pH, Minimum;4.5
7469;yaupon;ILVO;Planting Density per Acre, Maximum;1200
7469;yaupon;ILVO;Planting Density per Acre, Minimum;680
7469;yaupon;ILVO;Precipitation, Maximum;55
7469;yaupon;ILVO;Precipitation, Minimum;36
7469;yaupon;ILVO;Root Depth, Minimum (inches);20
7469;yaupon;ILVO;Salinity Tolerance;Medium
7469;yaupon;ILVO;Shade Tolerance;Intermediate
7469;yaupon;ILVO;Temperature, Minimum (°F);7
7469;yaupon;ILVO;Bloom Period;Mid Spring
7469;yaupon;ILVO;Commercial Availability;Routinely Available
7469;yaupon;ILVO;Fruit/Seed Abundance;Medium
7469;yaupon;ILVO;Fruit/Seed Persistence;Yes
7469;yaupon;ILVO;Propagated by Bare Root;Yes
7469;yaupon;ILVO;Propagated by Bulb;No
7469;yaupon;ILVO;Propagated by Container;Yes
7469;yaupon;ILVO;Propagated by Corm;No
7469;yaupon;ILVO;Propagated by Cuttings;No
7469;yaupon;ILVO;Propagated by Seed;Yes
7469;yaupon;ILVO;Propagated by Sod;No
7469;yaupon;ILVO;Propagated by Sprigs;No
7469;yaupon;ILVO;Propagated by Tubers;No
7469;yaupon;ILVO;Seed per Pound;37800
7469;yaupon;ILVO;Seed Spread Rate;Slow
7469;yaupon;ILVO;Seedling Vigor;Low
7469;yaupon;ILVO;Small Grain;No
7469;yaupon;ILVO;Vegetative Spread Rate;None
7469;yaupon;ILVO;Berry/Nut/Seed Product;No
7469;yaupon;ILVO;Christmas Tree Product;No
7469;yaupon;ILVO;Fodder Product;No
7469;yaupon;ILVO;Lumber Product;No
7469;yaupon;ILVO;Naval Store Product;No
7469;yaupon;ILVO;Nursery Stock Product;Yes
7469;yaupon;ILVO;Palatable Browse Animal;Low
7469;yaupon;ILVO;Palatable Graze Animal;Low
7469;yaupon;ILVO;Palatable Human;No
7469;yaupon;ILVO;Post Product;No
7469;yaupon;ILVO;Protein Potential;Low
7469;yaupon;ILVO;Pulpwood Product;No
7469;yaupon;ILVO;Veneer Product;No
7472;ice cream bean;INED;NA;NA
7470;sacky sac bean;INLA;Active Growth Period;Fall
7470;sacky sac bean;INLA;Bloat;None
7470;sacky sac bean;INLA;Coppice Potential;No
7470;sacky sac bean;INLA;Fall Conspicuous;No
7470;sacky sac bean;INLA;Fire Resistant;No
7470;sacky sac bean;INLA;Flower Color;White
7470;sacky sac bean;INLA;Flower Conspicuous;Yes
7470;sacky sac bean;INLA;Foliage Color;Green
7470;sacky sac bean;INLA;Foliage Porosity Summer;Dense
7470;sacky sac bean;INLA;Foliage Porosity Winter;Dense
7470;sacky sac bean;INLA;Foliage Texture;Medium
7470;sacky sac bean;INLA;Fruit/Seed Color;Green
7470;sacky sac bean;INLA;Fruit/Seed Conspicuous;Yes
7470;sacky sac bean;INLA;Growth Form;Single Crown
7470;sacky sac bean;INLA;Height at 20 Years, Maximum (feet);30
7470;sacky sac bean;INLA;Height, Mature (feet);20.0
7470;sacky sac bean;INLA;Known Allelopath;No
7470;sacky sac bean;INLA;Leaf Retention;Yes
7470;sacky sac bean;INLA;Lifespan;Short
7470;sacky sac bean;INLA;Low Growing Grass;No
7470;sacky sac bean;INLA;Nitrogen Fixation;Low
7470;sacky sac bean;INLA;Resprout Ability;No
7470;sacky sac bean;INLA;Shape and Orientation;Rounded
7470;sacky sac bean;INLA;Adapted to Coarse Textured Soils;Yes
7470;sacky sac bean;INLA;Adapted to Fine Textured Soils;No
7470;sacky sac bean;INLA;Adapted to Medium Textured Soils;Yes
7470;sacky sac bean;INLA;Cold Stratification Required;No
7470;sacky sac bean;INLA;Fertility Requirement;Medium
7470;sacky sac bean;INLA;Frost Free Days, Minimum;365
7470;sacky sac bean;INLA;Hedge Tolerance;Low
7470;sacky sac bean;INLA;pH, Maximum;8.5
7470;sacky sac bean;INLA;pH, Minimum;6.0
7470;sacky sac bean;INLA;Planting Density per Acre, Maximum;640
7470;sacky sac bean;INLA;Planting Density per Acre, Minimum;320
7470;sacky sac bean;INLA;Precipitation, Maximum;80
7470;sacky sac bean;INLA;Precipitation, Minimum;40
7470;sacky sac bean;INLA;Root Depth, Minimum (inches);36
7470;sacky sac bean;INLA;Shade Tolerance;Tolerant
7470;sacky sac bean;INLA;Temperature, Minimum (°F);40
7470;sacky sac bean;INLA;Fruit/Seed Period Begin;Summer
7470;sacky sac bean;INLA;Fruit/Seed Period End;Fall
7470;sacky sac bean;INLA;Fruit/Seed Persistence;Yes
7470;sacky sac bean;INLA;Propagated by Bare Root;No
7470;sacky sac bean;INLA;Propagated by Bulb;No
7470;sacky sac bean;INLA;Propagated by Container;No
7470;sacky sac bean;INLA;Propagated by Corm;No
7470;sacky sac bean;INLA;Propagated by Cuttings;No
7470;sacky sac bean;INLA;Propagated by Seed;Yes
7470;sacky sac bean;INLA;Propagated by Sod;No
7470;sacky sac bean;INLA;Propagated by Sprigs;No
7470;sacky sac bean;INLA;Propagated by Tubers;No
7470;sacky sac bean;INLA;Small Grain;No
7470;sacky sac bean;INLA;Berry/Nut/Seed Product;No
7470;sacky sac bean;INLA;Christmas Tree Product;No
7470;sacky sac bean;INLA;Fodder Product;No
7470;sacky sac bean;INLA;Lumber Product;Yes
7470;sacky sac bean;INLA;Naval Store Product;No
7470;sacky sac bean;INLA;Nursery Stock Product;No
7470;sacky sac bean;INLA;Palatable Human;Yes
7470;sacky sac bean;INLA;Post Product;No
7470;sacky sac bean;INLA;Pulpwood Product;No
7470;sacky sac bean;INLA;Veneer Product;Yes
7471;Inga nobilis;INNOQ;NA;NA
7467;inga;INGA;NA;NA
7474;river koko;INVE;Active Growth Period;Fall
7474;river koko;INVE;Bloat;None
7474;river koko;INVE;Coppice Potential;Yes
7474;river koko;INVE;Fall Conspicuous;No
7474;river koko;INVE;Fire Resistant;No
7474;river koko;INVE;Flower Color;White
7474;river koko;INVE;Flower Conspicuous;Yes
7474;river koko;INVE;Foliage Color;Green
7474;river koko;INVE;Foliage Porosity Summer;Dense
7474;river koko;INVE;Foliage Porosity Winter;Dense
7474;river koko;INVE;Foliage Texture;Medium
7474;river koko;INVE;Fruit/Seed Color;Brown
7474;river koko;INVE;Fruit/Seed Conspicuous;Yes
7474;river koko;INVE;Growth Form;Single Crown
7474;river koko;INVE;Growth Rate;Rapid
7474;river koko;INVE;Height at 20 Years, Maximum (feet);50
7474;river koko;INVE;Height, Mature (feet);47.0
7474;river koko;INVE;Known Allelopath;No
7474;river koko;INVE;Leaf Retention;Yes
7474;river koko;INVE;Lifespan;Short
7474;river koko;INVE;Low Growing Grass;No
7474;river koko;INVE;Nitrogen Fixation;Low
7474;river koko;INVE;Resprout Ability;No
7474;river koko;INVE;Adapted to Coarse Textured Soils;Yes
7474;river koko;INVE;Adapted to Fine Textured Soils;No
7474;river koko;INVE;Adapted to Medium Textured Soils;No
7474;river koko;INVE;CaCO3 Tolerance;Medium
7474;river koko;INVE;Cold Stratification Required;No
7474;river koko;INVE;Drought Tolerance;Low
7474;river koko;INVE;Fertility Requirement;Medium
7474;river koko;INVE;Fire Tolerance;Medium
7474;river koko;INVE;Frost Free Days, Minimum;365
7474;river koko;INVE;Hedge Tolerance;Low
7474;river koko;INVE;Moisture Use;Medium
7474;river koko;INVE;pH, Maximum;8.5
7474;river koko;INVE;pH, Minimum;6.0
7474;river koko;INVE;Planting Density per Acre, Maximum;640
7474;river koko;INVE;Planting Density per Acre, Minimum;320
7474;river koko;INVE;Precipitation, Maximum;80
7474;river koko;INVE;Precipitation, Minimum;39
7474;river koko;INVE;Root Depth, Minimum (inches);36
7474;river koko;INVE;Temperature, Minimum (°F);40
7474;river koko;INVE;Bloom Period;Summer
7474;river koko;INVE;Fruit/Seed Period Begin;Spring
7474;river koko;INVE;Fruit/Seed Period End;Winter
7474;river koko;INVE;Fruit/Seed Persistence;Yes
7474;river koko;INVE;Propagated by Bare Root;No
7474;river koko;INVE;Propagated by Bulb;No
7474;river koko;INVE;Propagated by Container;No
7474;river koko;INVE;Propagated by Corm;No
7474;river koko;INVE;Propagated by Cuttings;No
7474;river koko;INVE;Propagated by Seed;Yes
7474;river koko;INVE;Propagated by Sod;No
7474;river koko;INVE;Propagated by Sprigs;No
7474;river koko;INVE;Propagated by Tubers;No
7474;river koko;INVE;Seed Spread Rate;Moderate
7474;river koko;INVE;Small Grain;No
7474;river koko;INVE;Berry/Nut/Seed Product;No
7474;river koko;INVE;Christmas Tree Product;No
7474;river koko;INVE;Fodder Product;No
7474;river koko;INVE;Fuelwood Product;Low
7474;river koko;INVE;Lumber Product;Yes
7474;river koko;INVE;Naval Store Product;No
7474;river koko;INVE;Nursery Stock Product;No
7474;river koko;INVE;Palatable Human;Yes
7474;river koko;INVE;Post Product;Yes
7474;river koko;INVE;Pulpwood Product;No
7474;river koko;INVE;Veneer Product;Yes
7475;ifi;INFA3;NA;NA
7477;ifilele;INBI;NA;NA
7479;palo de hierro;IXFE;NA;NA
7481;white jungleflame;IXTH;NA;NA
7482;black poui;JAMI;NA;NA
7485;braceletwood;JAAR2;NA;NA
7487;bois bande;JABE;NA;NA
7491;Barbados nut;JACU2;NA;NA
7492;wild oilnut;JAHE;NA;NA
7493;coralbush;JAMU;NA;NA
604;southern California black walnut;JUCA;NA;NA
601;butternut;JUCI;Active Growth Period;Spring and Summer
601;butternut;JUCI;Bloat;None
601;butternut;JUCI;C:N Ratio;High
601;butternut;JUCI;Coppice Potential;Yes
601;butternut;JUCI;Fall Conspicuous;Yes
601;butternut;JUCI;Fire Resistant;No
601;butternut;JUCI;Flower Color;Green
601;butternut;JUCI;Flower Conspicuous;No
601;butternut;JUCI;Foliage Color;Green
601;butternut;JUCI;Foliage Porosity Summer;Moderate
601;butternut;JUCI;Foliage Porosity Winter;Porous
601;butternut;JUCI;Foliage Texture;Coarse
601;butternut;JUCI;Fruit/Seed Color;Brown
601;butternut;JUCI;Fruit/Seed Conspicuous;Yes
601;butternut;JUCI;Growth Form;Single Stem
601;butternut;JUCI;Growth Rate;Rapid
601;butternut;JUCI;Height at 20 Years, Maximum (feet);20
601;butternut;JUCI;Height, Mature (feet);80.0
601;butternut;JUCI;Known Allelopath;Yes
601;butternut;JUCI;Leaf Retention;No
601;butternut;JUCI;Lifespan;Short
601;butternut;JUCI;Low Growing Grass;No
601;butternut;JUCI;Nitrogen Fixation;None
601;butternut;JUCI;Resprout Ability;Yes
601;butternut;JUCI;Shape and Orientation;Erect
601;butternut;JUCI;Toxicity;Slight
601;butternut;JUCI;Adapted to Coarse Textured Soils;Yes
601;butternut;JUCI;Adapted to Fine Textured Soils;No
601;butternut;JUCI;Adapted to Medium Textured Soils;Yes
601;butternut;JUCI;Anaerobic Tolerance;None
601;butternut;JUCI;CaCO3 Tolerance;None
601;butternut;JUCI;Cold Stratification Required;Yes
601;butternut;JUCI;Drought Tolerance;Low
601;butternut;JUCI;Fertility Requirement;Medium
601;butternut;JUCI;Fire Tolerance;Low
601;butternut;JUCI;Frost Free Days, Minimum;105
601;butternut;JUCI;Hedge Tolerance;Low
601;butternut;JUCI;Moisture Use;Medium
601;butternut;JUCI;pH, Maximum;7.0
601;butternut;JUCI;pH, Minimum;6.0
601;butternut;JUCI;Planting Density per Acre, Maximum;800
601;butternut;JUCI;Planting Density per Acre, Minimum;100
601;butternut;JUCI;Precipitation, Maximum;80
601;butternut;JUCI;Precipitation, Minimum;25
601;butternut;JUCI;Root Depth, Minimum (inches);40
601;butternut;JUCI;Salinity Tolerance;None
601;butternut;JUCI;Shade Tolerance;Intolerant
601;butternut;JUCI;Temperature, Minimum (°F);-33
601;butternut;JUCI;Bloom Period;Late Spring
601;butternut;JUCI;Commercial Availability;Routinely Available
601;butternut;JUCI;Fruit/Seed Abundance;Medium
601;butternut;JUCI;Fruit/Seed Period Begin;Fall
601;butternut;JUCI;Fruit/Seed Period End;Winter
601;butternut;JUCI;Fruit/Seed Persistence;Yes
601;butternut;JUCI;Propagated by Bare Root;Yes
601;butternut;JUCI;Propagated by Bulb;No
601;butternut;JUCI;Propagated by Container;Yes
601;butternut;JUCI;Propagated by Corm;No
601;butternut;JUCI;Propagated by Cuttings;No
601;butternut;JUCI;Propagated by Seed;Yes
601;butternut;JUCI;Propagated by Sod;No
601;butternut;JUCI;Propagated by Sprigs;No
601;butternut;JUCI;Propagated by Tubers;No
601;butternut;JUCI;Seed per Pound;30
601;butternut;JUCI;Seed Spread Rate;Slow
601;butternut;JUCI;Seedling Vigor;High
601;butternut;JUCI;Small Grain;No
601;butternut;JUCI;Vegetative Spread Rate;None
601;butternut;JUCI;Berry/Nut/Seed Product;Yes
601;butternut;JUCI;Christmas Tree Product;No
601;butternut;JUCI;Fodder Product;No
601;butternut;JUCI;Fuelwood Product;High
601;butternut;JUCI;Lumber Product;Yes
601;butternut;JUCI;Naval Store Product;No
601;butternut;JUCI;Nursery Stock Product;Yes
601;butternut;JUCI;Palatable Browse Animal;Low
601;butternut;JUCI;Palatable Graze Animal;Low
601;butternut;JUCI;Palatable Human;Yes
601;butternut;JUCI;Post Product;Yes
601;butternut;JUCI;Pulpwood Product;Yes
601;butternut;JUCI;Veneer Product;Yes
603;northern California black walnut;JUHI;NA;NA
7495;West Indian walnut;JUJA;NA;NA
606;Arizona walnut;JUMA;Active Growth Period;Spring and Summer
606;Arizona walnut;JUMA;Bloat;None
606;Arizona walnut;JUMA;C:N Ratio;High
606;Arizona walnut;JUMA;Coppice Potential;Yes
606;Arizona walnut;JUMA;Fall Conspicuous;Yes
606;Arizona walnut;JUMA;Fire Resistant;No
606;Arizona walnut;JUMA;Flower Color;Brown
606;Arizona walnut;JUMA;Flower Conspicuous;No
606;Arizona walnut;JUMA;Foliage Color;Yellow-Green
606;Arizona walnut;JUMA;Foliage Porosity Summer;Moderate
606;Arizona walnut;JUMA;Foliage Porosity Winter;Porous
606;Arizona walnut;JUMA;Foliage Texture;Coarse
606;Arizona walnut;JUMA;Fruit/Seed Color;Brown
606;Arizona walnut;JUMA;Fruit/Seed Conspicuous;Yes
606;Arizona walnut;JUMA;Growth Form;Single Stem
606;Arizona walnut;JUMA;Growth Rate;Slow
606;Arizona walnut;JUMA;Height at 20 Years, Maximum (feet);20
606;Arizona walnut;JUMA;Height, Mature (feet);50.0
606;Arizona walnut;JUMA;Known Allelopath;Yes
606;Arizona walnut;JUMA;Leaf Retention;No
606;Arizona walnut;JUMA;Lifespan;Long
606;Arizona walnut;JUMA;Low Growing Grass;No
606;Arizona walnut;JUMA;Nitrogen Fixation;None
606;Arizona walnut;JUMA;Resprout Ability;Yes
606;Arizona walnut;JUMA;Shape and Orientation;Erect
606;Arizona walnut;JUMA;Toxicity;Slight
606;Arizona walnut;JUMA;Adapted to Coarse Textured Soils;Yes
606;Arizona walnut;JUMA;Adapted to Fine Textured Soils;No
606;Arizona walnut;JUMA;Adapted to Medium Textured Soils;Yes
606;Arizona walnut;JUMA;Anaerobic Tolerance;None
606;Arizona walnut;JUMA;CaCO3 Tolerance;Low
606;Arizona walnut;JUMA;Cold Stratification Required;Yes
606;Arizona walnut;JUMA;Drought Tolerance;Medium
606;Arizona walnut;JUMA;Fertility Requirement;Medium
606;Arizona walnut;JUMA;Fire Tolerance;None
606;Arizona walnut;JUMA;Frost Free Days, Minimum;105
606;Arizona walnut;JUMA;Hedge Tolerance;None
606;Arizona walnut;JUMA;Moisture Use;Medium
606;Arizona walnut;JUMA;pH, Maximum;7.0
606;Arizona walnut;JUMA;pH, Minimum;6.0
606;Arizona walnut;JUMA;Planting Density per Acre, Maximum;800
606;Arizona walnut;JUMA;Planting Density per Acre, Minimum;100
606;Arizona walnut;JUMA;Precipitation, Maximum;80
606;Arizona walnut;JUMA;Precipitation, Minimum;25
606;Arizona walnut;JUMA;Root Depth, Minimum (inches);40
606;Arizona walnut;JUMA;Salinity Tolerance;None
606;Arizona walnut;JUMA;Shade Tolerance;Intolerant
606;Arizona walnut;JUMA;Temperature, Minimum (°F);-33
606;Arizona walnut;JUMA;Bloom Period;Late Spring
606;Arizona walnut;JUMA;Commercial Availability;Contracting Only
606;Arizona walnut;JUMA;Fruit/Seed Abundance;Medium
606;Arizona walnut;JUMA;Fruit/Seed Period Begin;Fall
606;Arizona walnut;JUMA;Fruit/Seed Period End;Winter
606;Arizona walnut;JUMA;Fruit/Seed Persistence;Yes
606;Arizona walnut;JUMA;Propagated by Bare Root;Yes
606;Arizona walnut;JUMA;Propagated by Bulb;No
606;Arizona walnut;JUMA;Propagated by Container;Yes
606;Arizona walnut;JUMA;Propagated by Corm;No
606;Arizona walnut;JUMA;Propagated by Cuttings;Yes
606;Arizona walnut;JUMA;Propagated by Seed;Yes
606;Arizona walnut;JUMA;Propagated by Sod;No
606;Arizona walnut;JUMA;Propagated by Sprigs;No
606;Arizona walnut;JUMA;Propagated by Tubers;No
606;Arizona walnut;JUMA;Seed per Pound;90
606;Arizona walnut;JUMA;Seed Spread Rate;Slow
606;Arizona walnut;JUMA;Seedling Vigor;Medium
606;Arizona walnut;JUMA;Small Grain;No
606;Arizona walnut;JUMA;Vegetative Spread Rate;None
606;Arizona walnut;JUMA;Berry/Nut/Seed Product;Yes
606;Arizona walnut;JUMA;Christmas Tree Product;No
606;Arizona walnut;JUMA;Fodder Product;No
606;Arizona walnut;JUMA;Fuelwood Product;High
606;Arizona walnut;JUMA;Lumber Product;Yes
606;Arizona walnut;JUMA;Naval Store Product;No
